Run,Plate,Type,Row,Col,Size,Circularity,Brightness,Redness,Avg. Red,Avg. Blue,Avg. Green,Multi,Gene
2,4,Control,S,12,548,0.958,193.8229927,2.2,196,194,190,,
2,4,Control,S,13,603,0.942,193.7407407,2.8,196,195,189,,
2,4,Control,S,14,562,0.9306,194.6221827,3,197,195,190,,
2,4,Control,S,15,632,0.9604,197.4045359,2.2,199,198,193,,
2,4,Control,S,16,623,0.9615,197.3798823,2.2,199,198,193,,
2,4,Control,S,17,549,0.9654,195.4165149,3.3,198,196,190,,
2,4,Control,S,18,566,0.9717,195.9051826,3.2,199,196,191,,
2,4,Control,S,19,550,0.9673,194.5024242,3.7,198,195,189,,
2,4,Control,S,20,545,0.9541,195.4703364,3.5,199,196,190,,
2,4,Control,S,21,578,0.9585,197.5138408,4.1,201,198,192,,
2,4,Control,S,22,550,0.9618,197.4630303,3.6,201,198,192,,
2,4,Control,S,23,544,0.9798,195.9050245,4.4,200,197,189,,
2,4,Control,S,24,562,0.9502,197.4697509,3.7,201,199,191,,
2,4,Control,S,25,591,0.9543,197.9424704,4.1,202,199,192,,
2,4,Control,S,26,572,0.9825,198.048951,4.2,202,199,192,,
2,4,Control,S,27,534,0.9438,198.0343321,4.6,202,199,192,,
2,4,Control,S,28,537,0.9814,197.1744258,3.9,201,198,191,,
2,4,Control,S,29,531,0.9586,196.8248588,4,201,198,190,,
2,4,Control,S,30,537,0.9534,197.5096214,5,202,198,191,,
2,4,Control,S,31,553,0.9602,196.9927667,4.7,201,198,190,,
2,4,Control,S,32,540,0.9593,197.1746914,5.2,202,198,190,,
2,4,Control,S,33,555,0.9441,196.6930931,4.5,201,198,190,,
2,4,Control,S,34,552,0.971,196.3091787,5.7,201,197,189,,
2,4,Control,S,35,568,0.9683,195.4841549,5.5,201,197,188,,
2,4,Control,S,36,552,0.9565,195.3653382,5.8,201,196,188,,
2,4,Control,S,37,561,0.943,195.2228164,5.5,200,196,188,,
2,4,Control,S,38,580,0.9741,195.1954023,5.8,200,195,189,,
2,4,Control,S,39,525,0.9467,188.3390476,5,193,190,180,,
2,4,Control,S,40,518,0.9498,187.2593308,5.7,193,189,179,,
2,4,Control,S,41,619,0.979,192.0786214,5.5,197,193,185,,
2,4,Control,S,42,607,0.9473,192.1059857,6.2,198,193,185,,
2,4,Control,S,43,530,0.966,189.7031447,5.9,195,190,183,,
2,4,Control,S,44,561,0.9394,189.4076055,5.8,195,190,182,,
2,4,Control,S,45,652,0.9586,191.2126789,6.3,197,192,184,,
2,4,Control,S,46,670,0.9612,189.8542289,5.5,195,191,182,,
2,4,Control,S,47,929,0.9677,193.416577,5.5,199,195,185,,
2,4,Control,S,48,1007,0.9603,193.8662694,5.2,199,195,187,,
2,4,Control,T,1,1002,0.9651,193.2501663,1.6,195,194,190,,
2,4,Control,T,2,866,0.9677,192.2721324,1.4,194,193,188,,
2,4,Control,T,3,615,0.9626,189.3615176,2.1,191,190,185,,
2,4,Control,T,4,569,0.9789,188.9009959,2.2,191,189,186,,
2,4,Control,T,5,569,0.9525,190.5061511,1.7,192,191,187,,
2,4,Control,T,6,530,0.9358,190.3622642,2.2,192,191,187,,
2,4,Control,T,7,541,0.9593,190.3887862,1.9,192,191,187,,
2,4,Control,T,8,520,0.9423,190.8198718,3,193,191,187,,
2,4,Control,T,9,590,0.9542,191.260452,2.1,193,192,188,,
2,4,Control,T,10,586,0.9625,191.9567691,2.8,194,192,188,,
2,4,Control,T,11,564,0.9415,194.3516548,2.4,196,195,190,,
2,4,Control,T,12,559,0.966,194.9057841,2.9,198,196,190,,
2,4,Control,T,13,581,0.9552,195.1830178,3.3,198,195,191,,
2,4,Control,T,14,578,0.9689,195.2802768,3.3,198,196,191,,
2,4,Control,T,15,634,0.9464,197.466877,3.1,200,198,193,,
2,4,Control,T,16,626,0.9681,198.4978701,2.3,200,199,195,,
2,4,Control,T,17,555,0.9495,196.3705706,3.9,200,197,191,,
2,4,Control,T,18,573,0.9703,196.4834206,3.8,200,197,191,,
2,4,Control,T,19,568,0.9577,195.5839202,3.6,199,196,190,,
2,4,Control,T,20,542,0.9742,196.1543665,4,200,197,190,,
2,4,Control,T,21,578,0.974,197.0893887,3.6,200,198,192,,
2,4,Control,T,22,549,0.9508,197.996357,4.2,202,198,192,,
2,4,Control,T,23,545,0.9578,196.2917431,4.1,200,197,190,,
2,4,Control,T,24,541,0.9612,196.4220579,3.9,200,198,190,,
2,4,Control,T,25,590,0.9814,198.979096,5.3,203,199,193,,
2,4,Control,T,26,563,0.9734,198.1409118,4.4,202,199,191,,
2,4,Control,T,27,547,0.9781,197.6337599,4.6,202,198,191,,
2,4,Control,T,28,552,0.9638,196.1594203,5.1,201,197,189,,
2,4,Control,T,29,554,0.9422,197.7268351,4.4,202,199,191,,
2,4,Control,T,30,559,0.9445,197.431127,4.5,202,199,191,,
2,4,Control,T,31,553,0.9693,197.7124774,4.7,202,199,191,,
2,4,Control,T,32,553,0.962,196.8456902,4.5,201,198,190,,
2,4,Control,T,33,576,0.9566,196.6886574,4.9,201,197,190,,
2,4,Control,T,34,565,0.9593,196.6365782,5.1,201,197,190,,
2,4,Control,T,35,569,0.9596,195.6783831,5.9,201,196,188,,
2,4,Control,T,36,574,0.9721,195.3269454,5.8,200,196,188,,
2,4,Control,T,37,581,0.9432,196.4555364,5,201,197,190,,
2,4,Control,T,38,588,0.9609,195.2154195,5.8,200,195,189,,
2,4,Control,T,39,499,0.9699,188.6305945,5.2,194,190,181,,
2,4,Control,T,40,489,0.9407,188.2617587,6.8,194,189,180,,
2,4,Control,T,41,598,0.9565,193.8835006,4.8,198,195,187,,
2,4,Control,T,42,601,0.9384,192.5041597,5.8,198,194,184,,
2,4,Control,T,43,538,0.9703,189.3934325,5.8,194,190,183,,
2,4,Control,T,44,564,0.9344,189.1258865,5.8,194,190,182,,
2,4,Control,T,45,612,0.933,189.9384532,5.5,195,191,183,,
2,4,Control,T,46,597,0.9397,190.680067,5.4,196,192,183,,
2,4,Control,T,47,912,0.9572,193.6027047,5.9,199,195,185,,
2,4,Control,T,48,1039,0.9605,194.3580366,6.1,200,196,186,,
2,4,Control,U,1,1044,0.9684,192.7886335,1.8,194,193,189,,
2,4,Control,U,2,870,0.9678,191.2678161,2.4,193,192,187,,
2,4,Control,U,3,656,0.9726,191.0360772,2.2,193,192,187,,
2,4,Control,U,4,603,0.9585,190.26534,2.7,193,191,186,,
2,4,Control,U,5,622,0.9486,190.1811361,2.3,192,190,187,,
2,4,Control,U,6,571,0.9317,190.6754232,1.7,192,191,187,,
2,4,Control,U,7,598,0.9415,191.5696767,2.1,193,192,188,,
2,4,Control,U,8,577,0.948,191.5303293,3,194,192,188,,
2,4,Control,U,9,586,0.9539,192.7536974,2.5,195,193,189,,
2,4,Control,U,10,581,0.9535,193.3981641,2.4,195,194,190,,
2,4,Control,U,11,602,0.9419,194.748062,2.9,197,195,191,,
2,4,Control,U,12,591,0.9695,194.5899605,2.8,197,195,190,,
2,4,Control,U,13,573,0.9773,193.5770797,3,196,194,189,,
2,4,Control,U,14,550,0.9582,195.6072727,3.6,199,196,191,,
2,4,Control,U,15,561,0.9661,195.4824718,2.9,198,196,191,,
2,4,Control,U,16,536,0.9701,196.6940299,3.7,200,197,191,,
2,4,Control,U,17,557,0.9443,195.7139437,3.7,199,196,190,,
2,4,Control,U,18,570,0.9561,196.448538,4,200,197,191,,
2,4,Control,U,19,539,0.9592,197.2820037,4,201,198,192,,
2,4,Control,U,20,568,0.9384,197.6684272,3.9,201,199,192,,
2,4,Control,U,21,537,0.9628,198.2433271,4.4,202,199,192,,
2,4,Control,U,22,531,0.9548,198.128688,4.9,203,199,192,,
2,4,Control,U,23,546,0.9689,198.3241758,4.3,202,199,192,,
2,4,Control,U,24,533,0.9306,199.4834271,4.3,203,200,193,,
2,4,Control,U,25,541,0.9538,197.745533,3.9,202,199,191,,
2,4,Control,U,26,555,0.9586,198.2870871,4.1,202,199,192,,
2,4,Control,U,27,610,0.9492,198.7666667,5.3,203,199,193,,
2,4,Control,U,28,636,0.9654,199.980608,4.8,204,200,194,,
2,4,Control,U,29,525,0.9543,197.1161905,6.2,202,198,190,,
2,4,Control,U,30,535,0.9757,198.25919,5.9,203,198,192,,
2,4,Control,U,31,536,0.9534,197.3016169,4.5,202,199,190,,
2,4,Control,U,32,546,0.9707,196.1074481,5.4,201,197,189,,
2,4,Control,U,33,533,0.9456,195.3070669,5.4,200,196,188,,
2,4,Control,U,34,531,0.9473,195.4557439,6.1,201,196,189,,
2,4,Control,U,35,570,0.9561,195.4087719,5.2,200,196,188,,
2,4,Control,U,36,549,0.9526,195.0874317,5.8,200,196,187,,
2,4,Control,U,37,536,0.9534,195.1486318,5.6,200,196,188,,
2,4,Control,U,38,577,0.9775,194.1184287,5.6,199,195,186,,
2,4,Control,U,39,572,0.979,193.9026807,5.1,199,195,187,,
2,4,Control,U,40,593,0.9612,193.539629,6.3,199,194,186,,
2,4,Control,U,41,601,0.9484,193.296173,6.3,199,194,185,,
2,4,Control,U,42,586,0.9676,191.5739477,6.1,197,192,184,,
2,4,Control,U,43,578,0.9377,191.3367935,5.8,196,192,184,,
2,4,Control,U,44,597,0.9581,190.5633724,6.3,196,191,183,,
2,4,Control,U,45,657,0.9574,191.1369863,5.5,196,192,184,,
2,4,Control,U,46,657,0.9574,190.5870117,5.9,196,192,183,,
2,4,Control,U,47,917,0.9706,193.4671029,6,199,195,185,,
2,4,Control,U,48,1016,0.9596,195.2759186,5.1,200,196,188,,
2,4,Control,V,1,1042,0.9655,193.8861164,1.4,195,194,191,,
2,4,Control,V,2,861,0.9593,191.5842044,2.3,194,192,187,,
2,4,Control,V,3,638,0.9514,190.215256,2.2,192,191,186,,
2,4,Control,V,4,598,0.9298,189.7959866,2.7,192,190,186,,
2,4,Control,V,5,581,0.9466,189.6546185,2.4,192,190,186,,
2,4,Control,V,6,624,0.9359,187.7142094,2.4,190,188,184,,
2,4,Control,V,7,556,0.9586,191.5785372,2.5,193,191,188,,
2,4,Control,V,8,544,0.9724,191.9479167,2.7,194,192,188,,
2,4,Control,V,9,564,0.9468,192.0236407,2.5,194,192,188,,
2,4,Control,V,10,561,0.9447,193.2406417,2.8,196,194,189,,
2,4,Control,V,11,558,0.957,194.7013142,3.4,198,195,190,,
2,4,Control,V,12,585,0.9829,194.8250712,3.5,198,195,191,,
2,4,Control,V,13,566,0.9541,194.5812721,3.5,197,195,190,,
2,4,Control,V,14,536,0.9664,195.8128109,3.2,198,196,191,,
2,4,Control,V,15,576,0.9531,195.5335648,3.3,198,196,191,,
2,4,Control,V,16,581,0.9398,196.1549053,3.7,199,196,191,,
2,4,Control,V,17,569,0.9807,196.1739895,3.8,199,197,191,,
2,4,Control,V,18,547,0.9561,197.7848873,3.6,201,199,192,,
2,4,Control,V,19,555,0.9694,197.7243243,3.3,201,199,192,,
2,4,Control,V,20,540,0.9537,197.3320988,4.2,201,198,191,,
2,4,Control,V,21,530,0.9528,198.4138365,3.6,202,200,192,,
2,4,Control,V,22,520,0.9692,199.449359,4,203,200,194,,
2,4,Control,V,23,550,0.9509,198.3775758,4.1,202,199,192,,
2,4,Control,V,24,532,0.968,198.0864662,5,202,198,192,,
2,4,Control,V,25,583,0.9623,197.5168668,4.1,201,198,191,,
2,4,Control,V,26,561,0.9768,198.0825906,5,202,199,192,,
2,4,Control,V,27,615,0.948,199.9886179,4.1,204,201,194,,
2,4,Control,V,28,634,0.9606,199.008938,4.7,203,200,193,,
2,4,Control,V,29,540,0.9648,197.5925926,5.4,202,198,191,,
2,4,Control,V,30,552,0.9692,196.9758454,5,202,198,190,,
2,4,Control,V,31,540,0.9685,196.6709877,5.2,202,198,189,,
2,4,Control,V,32,566,0.9647,196.7497055,5.6,202,197,190,,
2,4,Control,V,33,543,0.9742,195.1473297,5.1,200,196,188,,
2,4,Control,V,34,532,0.9398,195.3126566,5.2,200,196,188,,
2,4,Control,V,35,556,0.9496,196.0545564,5.9,201,197,189,,
2,4,Control,V,36,578,0.9654,195.2670127,5.5,200,196,188,,
2,4,Control,V,37,549,0.9709,194.9265331,6.5,200,195,187,,
2,4,Control,V,38,567,0.9559,194.4973545,4.7,199,195,188,,
2,4,Control,V,39,570,0.9526,194.8567251,6.8,201,195,187,,
2,4,Control,V,40,594,0.9596,194.0993266,5.5,199,195,187,,
2,4,Control,V,41,574,0.9686,193.4825784,6.6,199,194,186,,
2,4,Control,V,42,563,0.9663,193.0911782,5.7,198,194,186,,
2,4,Control,V,43,527,0.9639,191.6059456,5.9,197,192,184,,
2,4,Control,V,44,561,0.9501,190.7058824,6.2,196,191,183,,
2,4,Control,V,45,622,0.9711,190.8494105,5.5,196,192,184,,
2,4,Control,V,46,580,0.9466,191.0522989,5.9,197,193,182,,
2,4,Control,V,47,909,0.9538,193.9266593,6,200,195,186,,
2,4,Control,V,48,1053,0.943,195.0408357,5.3,200,196,187,,
2,4,Control,W,1,1107,0.963,194.3661548,1.8,196,195,190,,
2,4,Control,W,2,910,0.9396,192.4589744,2,194,193,188,,
2,4,Control,W,3,664,0.9443,190.7986948,2,192,191,188,,
2,4,Control,W,4,617,0.9319,188.7968666,2.6,191,189,185,,
2,4,Control,W,5,609,0.9442,191.1548987,1.8,193,192,187,,
2,4,Control,W,6,593,0.9646,191.0944351,2.2,193,191,188,,
2,4,Control,W,7,642,0.9548,190.798027,1.8,192,191,187,,
2,4,Control,W,8,577,0.9411,192.3529752,2.3,194,193,189,,
2,4,Control,W,9,656,0.9527,193.9933943,2.4,196,194,191,,
2,4,Control,W,10,627,0.9601,193.3965976,3.4,196,193,190,,
2,4,Control,W,11,619,0.9451,195.6978998,3.1,198,195,193,,
2,4,Control,W,12,650,0.9538,197.0779487,2.7,199,197,193,,
2,4,Control,W,13,636,0.9528,197.9931866,3.2,200,198,195,,
2,4,Control,W,14,626,0.9681,197.3796592,2.9,200,197,194,,
2,4,Control,W,15,615,0.9431,198.6596206,3,201,199,194,,
2,4,Control,W,16,619,0.9499,198.3107162,2.7,201,199,194,,
2,4,Control,W,17,598,0.9465,198.5713489,3.6,202,199,194,,
2,4,Control,W,18,613,0.9625,199.3387711,3.5,202,199,195,,
2,4,Control,W,19,603,0.9469,200.1227197,3.7,203,201,195,,
2,4,Control,W,20,620,0.9468,199.4026882,4.1,203,200,194,,
2,4,Control,W,21,605,0.9372,199.6121212,3.4,203,200,194,,
2,4,Control,W,22,618,0.9725,199.7098166,4.4,203,200,194,,
2,4,Control,W,23,608,0.9638,200.0882675,4.2,204,201,194,,
2,4,Control,W,24,619,0.958,199.4873452,4.4,203,200,194,,
2,4,Control,W,25,612,0.9444,199.3382353,4.6,203,200,193,,
2,4,Control,W,26,622,0.9695,199.511254,4.7,204,200,193,,
2,4,Control,W,27,589,0.966,198.9111488,4.6,203,199,193,,
2,4,Control,W,28,609,0.9721,198.9923372,4.8,203,199,193,,
2,4,Control,W,29,600,0.9533,199.1216667,4.6,203,200,193,,
2,4,Control,W,30,613,0.9641,199.6764546,4.8,204,200,194,,
2,4,Control,W,31,586,0.9454,198.6843003,5.1,203,199,193,,
2,4,Control,W,32,620,0.971,198.1994624,5.8,203,198,191,,
2,4,Control,W,33,597,0.9581,197.7973199,5,202,199,191,,
2,4,Control,W,34,627,0.9569,197.4619883,4.5,201,198,191,,
2,4,Control,W,35,584,0.9692,196.8938356,4.4,201,198,190,,
2,4,Control,W,36,596,0.9547,197.5313199,5.1,202,198,191,,
2,4,Control,W,37,624,0.9583,197.2537393,4.6,201,198,191,,
2,4,Control,W,38,636,0.9575,196.9156184,5.3,202,197,190,,
2,4,Control,W,39,658,0.9605,195.7223911,4.5,200,197,189,,
2,4,Control,W,40,644,0.9627,195.0041408,4.7,200,196,188,,
2,4,Control,W,41,594,0.9663,193.1739618,5.8,198,193,187,,
2,4,Control,W,42,630,0.9603,194.1037037,6.3,199,194,187,,
2,4,Control,W,43,635,0.9543,193.0404199,4.6,197,194,187,,
2,4,Control,W,44,657,0.9589,192.6276002,4.7,197,193,187,,
2,4,Control,W,45,738,0.9783,192.5822042,5.1,197,193,186,,
2,4,Control,W,46,773,0.9431,193.1319534,5.2,198,194,186,,
2,4,Control,W,47,954,0.9549,194.3403215,6,200,195,187,,
2,4,Control,W,48,1016,0.9557,195.3428478,5.5,201,197,187,,
2,4,Control,X,1,1125,0.9609,194.5294815,2.2,196,195,191,,
2,4,Control,X,2,920,0.9685,192.7101449,1.9,194,193,189,,
2,4,Control,X,3,656,0.9665,189.2977642,2.7,192,190,185,,
2,4,Control,X,4,569,0.9525,188.5401289,1.6,190,189,185,,
2,4,Control,X,5,599,0.9332,190.5692821,2,193,192,186,,
2,4,Control,X,6,564,0.945,190.2015366,2.4,192,191,186,,
2,4,Control,X,7,587,0.9557,191.9943214,3.2,195,192,188,,
2,4,Control,X,8,538,0.9591,191.4244114,3.6,194,191,187,,
2,4,Control,X,9,622,0.9469,193.4255091,2.7,196,193,190,,
2,4,Control,X,10,607,0.9588,194.1004942,3,196,194,190,,
2,4,Control,X,11,649,0.9676,196.0724191,3,198,196,192,,
2,4,Control,X,12,618,0.9353,196.6332255,2.9,199,196,193,,
2,4,Control,X,13,654,0.9725,198.6508665,3.3,201,198,195,,
2,4,Control,X,14,627,0.9394,198.1626794,3.3,201,198,195,,
2,4,Control,X,15,640,0.9469,198.1692708,3.5,201,198,194,,
2,4,Control,X,16,638,0.9342,198.1034483,4.1,201,198,193,,
2,4,Control,X,17,615,0.948,198.2813008,3.7,202,199,193,,
2,4,Control,X,18,614,0.9511,198.5450597,3.1,201,199,194,,
2,4,Control,X,19,631,0.9445,198.9714739,4.1,202,199,194,,
2,4,Control,X,20,621,0.9485,199.0595813,4.5,203,199,194,,
2,4,Control,X,21,621,0.9549,199.8341385,4.1,203,200,194,,
2,4,Control,X,22,610,0.9689,199.4191257,3.8,203,200,194,,
2,4,Control,X,23,625,0.9472,199.6682667,3.8,203,200,194,,
2,4,Control,X,24,620,0.9516,198.5317204,4.2,202,199,193,,
2,4,Control,X,25,605,0.9372,199.8661157,5.4,204,200,193,,
2,4,Control,X,26,615,0.961,199.2308943,5,204,200,193,,
2,4,Control,X,27,624,0.9407,199.4727564,5.1,204,200,193,,
2,4,Control,X,28,626,0.9361,198.3929712,5.4,203,199,192,,
2,4,Control,X,29,633,0.97,199.4634018,4.5,204,200,193,,
2,4,Control,X,30,627,0.949,199.6804891,5.6,204,200,194,,
2,4,Control,X,31,631,0.9651,197.6180666,4.3,201,198,191,,
2,4,Control,X,32,643,0.9471,198.7433904,5.1,203,199,192,,
2,4,Control,X,33,624,0.9615,198.7532051,5.4,203,199,192,,
2,4,Control,X,34,646,0.9783,197.9324045,5.6,203,199,191,,
2,4,Control,X,35,625,0.9472,197.9925333,5.3,203,199,191,,
2,4,Control,X,36,627,0.9585,197.2185008,5.6,202,198,190,,
2,4,Control,X,37,624,0.9663,197.4428419,4.3,201,198,192,,
2,4,Control,X,38,703,0.9474,198.1759128,4.6,202,199,192,,
2,4,Control,X,39,659,0.959,196.6459282,4.4,200,197,191,,
2,4,Control,X,40,672,0.9583,195.6388889,4.8,200,196,190,,
2,4,Control,X,41,617,0.94,195.7649919,4.6,200,197,189,,
2,4,Control,X,42,624,0.9471,193.991453,4.6,198,195,187,,
2,4,Control,X,43,673,0.9584,193.4967806,5.1,198,194,187,,
2,4,Control,X,44,637,0.9482,191.9691261,5.7,197,192,185,,
2,4,Control,X,45,718,0.961,193.0923863,4.3,197,194,187,,
2,4,Control,X,46,768,0.9531,192.8580729,4.6,197,194,186,,
2,4,Control,X,47,938,0.9701,195.4690832,6.4,201,196,187,,
2,4,Control,X,48,1052,0.9544,195.9730672,6.6,202,197,188,,
2,4,Control,Y,1,1182,0.9585,194.8006204,2.2,197,196,190,,
2,4,Control,Y,2,896,0.9442,193.6149554,2.3,196,194,189,,
2,4,Control,Y,3,773,0.9586,190.9594653,2.2,193,191,187,,
2,4,Control,Y,4,684,0.9327,191.001462,1.6,192,192,188,,
2,4,Control,Y,5,662,0.9396,190.5966767,2.5,193,191,187,,
2,4,Control,Y,6,669,0.9746,192.2929746,3.2,195,193,188,,
2,4,Control,Y,7,652,0.9647,193.3527607,2.9,195,193,190,,
2,4,Control,Y,8,611,0.9558,193.9421713,3.2,196,194,190,,
2,4,Control,Y,9,648,0.9552,194.8410494,3.1,197,195,191,,
2,4,Control,Y,10,647,0.9598,196.5723854,2.4,198,197,193,,
2,4,Control,Y,11,646,0.969,195.9447884,2.7,198,196,192,,
2,4,Control,Y,12,662,0.9683,197.0140987,3.6,200,197,193,,
2,4,Control,Y,13,652,0.9555,196.5373211,3.4,199,196,193,,
2,4,Control,Y,14,647,0.9706,197.2673879,2.8,199,197,194,,
2,4,Control,Y,15,606,0.9257,197.6281628,4.3,201,197,193,,
2,4,Control,Y,16,648,0.9568,198.4933128,3.7,202,199,194,,
2,4,Control,Y,17,619,0.9483,199.6208939,3.7,203,200,195,,
2,4,Control,Y,18,619,0.9418,198.3995692,4.6,202,198,193,,
2,4,Control,Y,19,619,0.9467,198.5562736,4.2,202,199,194,,
2,4,Control,Y,20,610,0.9525,198.9125683,4.5,203,200,193,,
2,4,Control,Y,21,632,0.9494,199.1033755,4.7,203,200,193,,
2,4,Control,Y,22,613,0.9511,199.8684067,4.2,204,201,194,,
2,4,Control,Y,23,604,0.9371,199.892936,4.9,204,200,194,,
2,4,Control,Y,24,609,0.9491,199.6059113,5.8,204,199,194,,
2,4,Control,Y,25,616,0.9692,199.3701299,5.2,204,200,193,,
2,4,Control,Y,26,623,0.9518,198.8319957,5.9,204,200,191,,
2,4,Control,Y,27,614,0.9414,198.7752443,5.2,203,199,192,,
2,4,Control,Y,28,597,0.9548,199.0876605,5.8,204,199,192,,
2,4,Control,Y,29,606,0.9406,198.0451045,6.2,203,199,191,,
2,4,Control,Y,30,614,0.9609,198.8094463,5.7,203,199,193,,
2,4,Control,Y,31,593,0.9595,197.7071388,5.4,202,198,191,,
2,4,Control,Y,32,625,0.9456,198.6282667,5.8,203,199,192,,
2,4,Control,Y,33,581,0.9415,196.7205967,5.9,202,197,190,,
2,4,Control,Y,34,612,0.9575,198.5130719,5.6,203,199,192,,
2,4,Control,Y,35,639,0.9656,197.7245696,5.5,203,198,191,,
2,4,Control,Y,36,590,0.9441,196.2644068,5.7,201,197,189,,
2,4,Control,Y,37,639,0.9609,197.494001,5.8,203,198,191,,
2,4,Control,Y,38,606,0.9587,195.8844884,4.4,200,197,189,,
2,4,Control,Y,39,645,0.9581,195.250646,5,200,196,188,,
2,4,Control,Y,40,609,0.9589,194.6770662,5.4,199,195,189,,
2,4,Control,Y,41,608,0.9572,192.0975877,4.4,196,193,186,,
2,4,Control,Y,42,631,0.9493,194.0903328,5.1,198,194,188,,
2,4,Control,Y,43,608,0.9556,192.7077851,6.2,198,193,186,,
2,4,Control,Y,44,631,0.9572,192.1970417,5.4,197,192,186,,
2,4,Control,Y,45,642,0.9502,191.8011423,5.1,196,192,185,,
2,4,Control,Y,46,666,0.9489,192.021021,5.1,197,193,184,,
2,4,Control,Y,47,954,0.9434,194.0314465,5.9,200,195,186,,
2,4,Control,Y,48,1032,0.9612,196.4350775,6,202,198,188,,
2,4,Control,Z,1,1211,0.9637,195.7875034,1.7,197,197,192,,
2,4,Control,Z,2,845,0.9503,192.9337278,2.7,195,194,188,,
2,4,Control,Z,3,744,0.9637,190.2925627,2.6,192,191,186,,
2,4,Control,Z,4,626,0.9073,190.027689,2.3,192,191,186,,
2,4,Control,Z,5,644,0.9348,191.6542443,3.5,194,192,187,,
2,4,Control,Z,6,643,0.9471,191.4841887,3.3,194,191,187,,
2,4,Control,Z,7,648,0.9599,193.156893,3.6,196,193,189,,
2,4,Control,Z,8,594,0.9411,191.6632997,4.3,195,192,187,,
2,4,Control,Z,9,657,0.9589,195.2557078,3.5,198,195,191,,
2,4,Control,Z,10,645,0.9705,195.6739018,2.9,198,196,191,,
2,4,Control,Z,11,662,0.9562,196.1329305,3.4,199,196,192,,
2,4,Control,Z,12,662,0.9577,197.3947633,3.8,200,198,193,,
2,4,Control,Z,13,676,0.963,197.1745562,3.2,200,197,193,,
2,4,Control,Z,14,679,0.9602,197.4403535,5,201,197,193,,
2,4,Control,Z,15,657,0.9574,197.1867073,4.5,201,197,192,,
2,4,Control,Z,16,648,0.9429,197.6229424,4.5,201,198,192,,
2,4,Control,Z,17,683,0.9546,199.3645681,4.9,203,200,194,,
2,4,Control,Z,18,651,0.9447,199.0230415,4.8,203,199,193,,
2,4,Control,Z,19,646,0.9582,199.4525284,5,204,200,194,,
2,4,Control,Z,20,649,0.9646,199.9378531,4.9,204,200,194,,
2,4,Control,Z,21,652,0.9494,199.7305726,4.8,204,200,194,,
2,4,Control,Z,22,662,0.9577,199.5020141,4.6,204,200,193,,
2,4,Control,Z,23,648,0.9568,199.5493827,5.6,204,200,192,,
2,4,Control,Z,24,627,0.9522,198.8128655,6,204,199,192,,
2,4,Control,Z,25,650,0.9585,199.8194872,5.3,204,200,193,,
2,4,Control,Z,26,622,0.9502,199.7347267,6.9,205,200,193,,
2,4,Control,Z,27,641,0.9548,198.7368695,5.4,204,200,192,,
2,4,Control,Z,28,662,0.9562,199.8786506,6.9,205,199,194,,
2,4,Control,Z,29,683,0.9605,199.4250854,6,204,200,193,,
2,4,Control,Z,30,639,0.9577,199.9165363,7,205,200,193,,
2,4,Control,Z,31,677,0.9424,199.7040867,5.8,205,200,193,,
2,4,Control,Z,32,642,0.9455,198.3037383,6.5,204,199,191,,
2,4,Control,Z,33,622,0.955,198.6264737,5.5,203,199,192,,
2,4,Control,Z,34,612,0.9624,197.3997821,6,202,198,191,,
2,4,Control,Z,35,640,0.9516,197.3916667,5.9,203,198,190,,
2,4,Control,Z,36,648,0.9599,197.3256173,6.3,203,198,190,,
2,4,Control,Z,37,657,0.9574,196.9264333,5.9,202,197,190,,
2,4,Control,Z,38,686,0.9708,197.1982507,5.8,202,198,190,,
2,4,Control,Z,39,664,0.9623,195.5958835,5.2,200,196,189,,
2,4,Control,Z,40,673,0.9569,196.320951,5.8,201,197,189,,
2,4,Control,Z,41,632,0.9525,195.4251055,5.6,200,196,188,,
2,4,Control,Z,42,622,0.9614,193.8317256,5.5,199,195,187,,
2,4,Control,Z,43,625,0.9504,192.2885333,5.3,197,193,186,,
2,4,Control,Z,44,629,0.9491,192.6491786,5.1,197,193,187,,
2,4,Control,Z,45,641,0.947,192.4633385,5.8,197,193,186,,
2,4,Control,Z,46,671,0.9374,192.7898659,5.5,198,194,185,,
2,4,Control,Z,47,992,0.9577,196.0860215,6.6,202,197,188,,
2,4,Control,Z,48,1052,0.9496,195.8998733,5.6,201,197,188,,
2,4,Control,AA,1,1169,0.9521,194.9076133,1.9,197,196,191,,
2,4,Control,AA,2,912,0.9572,192.8644006,2.7,195,193,188,,
2,4,Control,AA,3,807,0.9467,191.2850062,2.1,193,192,187,,
2,4,Control,AA,4,711,0.9494,191.1959681,2.1,193,192,188,,
2,4,Control,AA,5,678,0.9292,192.1234022,3.3,195,192,188,,
2,4,Control,AA,6,590,0.9356,191.2016949,3.1,194,192,187,,
2,4,Control,AA,7,657,0.9574,193.1856925,3.7,196,193,190,,
